id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4pb3BjxWxXr67rUJNlItEt,0.866,0.554,4,-10.389,0,0.209,0.16,1.68e-06,0.319,0.819,123.269,282893
1zYWHAaAxcuACnPVCEdEFq,0.672,0.887,10,-8.126,1,0.0826,0.154,0.0462,0.382,0.771,184.276,185160
69PQyRYSP5NYue7aOafkqa,0.489,0.932,11,-6.929,0,0.0577,0.00214,0.0602,0.189,0.469,181.087,262733
14k70eRkCA4qdf5RFL7X0Y,0.746,0.843,5,-5.648,1,0.0543,0.198,0.0,0.166,0.868,124.716,197834
2XWHBAqnTThOH60c2XuZEE,0.756,0.67,0,-10.977,0,0.0477,0.663,0.00029,0.0697,0.943,149.717,170453
4sabJ9vyzJr4pQoc4Z6o8E,0.601,0.776,6,-9.801,1,0.0318,0.114,0.615,0.111,0.819,156.303,235288
3YBwqMrXwVbjAKmqcNf2PV,0.641,0.843,2,-7.529,1,0.0368,0.422,0.00253,0.213,0.89,92.873,216080
0E2wzv8tj8ZX9C126QLW5a,0.692,0.738,11,-11.942,1,0.039,0.104,6.86e-05,0.0901,0.336,136.094,242989
6J7ZeLHfUNBb6rqCHVROSr,0.473,0.889,10,-7.973,1,0.0361,0.0182,0.213,0.674,0.852,89.876,159939
6FI5ZqtJj0NanmKMHAxZOM,0.823,0.75,8,-10.202,1,0.0656,0.0827,0.00235,0.0427,0.847,129.021,224893
4aOV5P83rKf9289GkoKNfM,0.76,0.718,5,-6.264,1,0.189,0.273,0.000241,0.0903,0.4,124.874,331907
6pE6AsHipTmdL105P5Gaux,0.281,0.184,8,-13.185,1,0.032,0.725,2.17e-05,0.15,0.0722,136.815,227933
29U7stRjqHU6rMiS8BfaI9,0.271,0.165,5,-20.652,1,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227
30QD4VRP9yEneOh0eGTrtJ,0.462,0.15,8,-13.531,1,0.0522,0.984,0.000902,0.105,0.19,98.66,207600
6VTbbVjKOC2qWagIDbkJrC,0.746,0.243,4,-15.134,0,0.123,0.829,1.02e-06,0.0905,0.425,118.578,215747
3898C4AbdbptwYet6547e5,0.664,0.194,5,-15.487,0,0.0357,0.909,3.85e-05,0.0829,0.443,129.863,321827
648TTtYB0bH0P8Hfy0FmkL,0.349,0.182,5,-13.507,1,0.031,0.92,0.0152,0.143,0.178,136.094,191973
33jt3kYWjQzqn3xyYQ5ZEh,0.663,0.264,0,-14.571,1,0.0914,0.706,0.0,0.1,0.657,122.482,354533
2IdwQxhJn9ZE4zIotcCefR,0.262,0.356,0,-8.031,0,0.0303,0.613,0.0,0.175,0.426,174.176,187667
3yYfoYGVpriV4fG9L1ogsD,0.558,0.123,0,-10.396,1,0.0525,0.809,0.00121,0.0916,0.341,70.16,206333
1YQWosTIljIvxAgHWTp7KP,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,324133
0F845nujLVqCb0XMZCh5Pc,0.532,0.0657,0,-19.136,0,0.0406,0.94,0.00488,0.0946,0.292,128.607,201440
0E8q2Fx2XuzXCO2NSAppkR,0.464,0.305,3,-12.435,0,0.0316,0.936,0.0846,0.208,0.282,108.229,255227
66iKqUazBbTlAEjcZrpDkD,0.387,0.117,0,-17.803,1,0.0299,0.925,0.000171,0.109,0.166,93.575,151867
1pZn8AX1WulW8IO338hE5D,0.639,0.269,8,-11.435,1,0.0698,0.982,0.12,0.141,0.539,124.866,207827
2gNjmvuQiEd2z9SqyYi8HH,0.172,0.0696,11,-21.295,0,0.0339,0.916,0.00199,0.137,0.103,167.974,298133
78MI7mu1LV1k4IA2HzKmHe,0.443,0.104,0,-17.042,1,0.101,0.913,0.0,0.191,0.394,76.497,185160
0aWMVrwxPNYkKmFthzmpRi,0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,337733
7ilc2TB1RZXbQJyFs5qCiC,0.595,0.306,7,-14.404,1,0.0345,0.883,0.000386,0.0733,0.464,133.63,142533
4l9hml2UCnxoNI3yCdL1BW,0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,141133
5y8zb3grlQonjdqd27K39T,0.723,0.0811,0,-14.113,1,0.0631,0.779,0.0,0.509,0.36,88.044,181493
0uPkCpuoERqrkBL06Art50,0.474,0.0676,9,-16.101,0,0.0363,0.963,0.00291,0.14,0.248,115.713,295240
4SrJyRdyHYxxkcVMQ3QkGE,0.572,0.152,9,-15.658,0,0.0408,0.961,0.000432,0.136,0.339,127.497,254667
7Kc3hZoCRTs5dNHU7GqT9x,0.716,0.133,0,-15.846,1,0.0421,0.879,0.0,0.0966,0.551,62.14,140520
4smkJW6uzoHxGReZqqwHS5,0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,211533
4ol2UyMTiklHVujAWg02nE,0.488,0.0527,5,-27.331,1,0.0478,0.971,0.911,0.0882,0.193,49.689,306227
4vLYewWIvqHfKtJDk8c8tq,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,562640
0f2489MzoisF9pKduawvce,0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,356627
6yKkA8HzwWTZ5taIMaG4Nm,0.395,0.121,9,-23.427,1,0.0327,0.935,0.397,0.697,0.139,114.521,297320
4m6OC8u2rC6LMFtFWsME7d,0.501,0.0454,0,-18.783,1,0.0388,0.938,3.76e-05,0.2,0.255,99.783,166760
1LGqJ3nvxpVXDWpEzq4DJD,0.504,0.0644,2,-14.754,0,0.0408,0.972,4.36e-06,0.174,0.403,106.994,181440
2dR5WkrpwylTuT3jRWNufa,0.67,0.365,0,-10.158,1,0.0564,0.525,0.0,0.0575,0.45,119.344,147147
6oSm3mBWFxJHEnjE2IqhmA,0.588,0.0387,0,-17.944,0,0.06,0.978,0.823,0.116,0.342,83.4,205667
1J9iVCaEriyoMXpj2XszhU,0.427,0.114,2,-22.546,0,0.0509,0.843,0.863,0.0966,0.114,60.484,282320
0sCeNwt8xRCMR4NhKpMyBe,0.515,0.583,0,-8.182,0,0.0284,0.749,0.000294,0.123,0.414,116.11,333947
0Rk9byjmZksAJX15onGns5,0.558,0.231,5,-11.436,0,0.0812,0.805,0.0,0.142,0.403,73.103,167493
7gHFBNy0Qn86xGKJ9OdFTw,0.224,0.214,2,-14.455,0,0.0348,0.976,0.00094,0.367,0.14,83.906,179373
373yGkNo74RZgmQgTiR8xK,0.761,0.103,10,-16.964,1,0.0416,0.944,0.0,0.127,0.53,114.044,160133
34zhjduFdQFhkRUJ230h9T,0.496,0.127,0,-14.211,1,0.0382,0.927,7.07e-05,0.132,0.211,74.746,185587
4gFlHAye7To29Fs4UszQUH,0.442,0.033,10,-23.063,1,0.041,0.922,0.000171,0.151,0.21,103.34,179640
4rmCI9VWrwrJTJ8XQ80BMN,0.372,0.187,0,-13.497,0,0.0323,0.942,0.139,0.161,0.217,70.334,319733
1cpANF6zMBoFoxkoIjZHjv,0.478,0.0294,0,-25.319,1,0.0453,0.993,0.948,0.105,0.148,124.308,324200
1xaTXPoDk4VOU9XhYX4KJM,0.425,0.0429,1,-24.86,1,0.0408,0.951,0.0184,0.148,0.255,96.097,419627
1xlyVmdCo5lMRIzuMlAUF7,0.492,0.0671,10,-15.671,0,0.0399,0.958,0.000968,0.109,0.165,124.908,147413
016HKF7A4O7tatoJ9BgZM1,0.488,0.124,3,-13.038,1,0.0404,0.963,0.333,0.246,0.205,66.105,255960
3pfbQmD5xGH9Tcc7GqGfSL,0.626,0.152,5,-14.182,0,0.0405,0.934,6.05e-05,0.12,0.545,82.174,184467
4zPDjRgceGrR0Sm54YDTTf,0.539,0.0678,0,-18.039,1,0.0468,0.967,0.168,0.114,0.263,124.105,294667
6CDQBADsdzJwc3qZ3OPDHH,0.561,0.346,0,-12.596,0,0.0409,0.873,0.399,0.104,0.697,93.689,290293
5gPetRvxQKyOjjwZX1dzbt,0.45,0.154,1,-14.485,1,0.0373,0.938,4.37e-06,0.16,0.243,110.666,195667
2XzHou7MZzOBQBqjWw86Nt,0.572,0.398,0,-10.751,1,0.0376,0.841,4.59e-06,0.128,0.76,86.135,244867
0RNxWy0PC3AyH4ThH3aGK6,0.673,0.377,0,-14.141,1,0.0697,0.586,0.0,0.332,0.713,88.973,201467
2kF9Ijd7I2Kk2P4bYqUmzG,0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,242347
3f9KhpRN6mMYoVnpuozgHD,0.421,0.08,7,-21.795,1,0.04,0.903,0.859,0.135,0.0546,122.044,257693
7GBPpRMtLyGA6svXQMNfIN,0.71,0.318,0,-8.948,0,0.0432,0.867,0.00038,0.169,0.58,126.05,194240
2WMyu5IYgxEuCd6xgFgJrl,0.203,0.0895,2,-19.755,0,0.0404,0.971,0.0213,0.108,0.115,173.451,173533
6MN6yRVriszuyAVlyF8ndB,0.685,0.472,9,-9.691,0,0.0298,0.785,0.284,0.224,0.475,80.487,205720
6cU4urQRUieTBH08yKHAqj,0.339,0.342,7,-7.596,0,0.0313,0.962,0.319,0.162,0.393,132.599,167121
0X5DcGkbxCXSadgj01ZXd7,0.535,0.258,7,-9.499,0,0.033,0.768,8.95e-05,0.115,0.281,110.953,659520
5vb7At47uO0yPGfmYnAHuw,0.494,0.182,10,-11.116,0,0.0443,0.79,0.00036,0.129,0.21,112.689,355333
1wnbi9NzQPBCobZ6OYCpqH,0.476,0.0794,9,-19.166,0,0.0365,0.955,0.872,0.112,0.118,103.181,162680
1CDBaGlisZlOJzvx88lL8A,0.742,0.671,5,-8.142,0,0.0407,0.794,0.00441,0.122,0.591,127.359,438280
5FBf12F4ry9TXoZAvISu6F,0.483,0.364,9,-10.78,0,0.0265,0.564,0.299,0.0542,0.349,98.445,349907
38xcUjiTP1ivfb7ObwjyGA,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,429267
54h1RKrrFJDsNOfhwmqu9o,0.463,0.654,8,-9.72,1,0.0659,0.824,0.917,0.372,0.592,175.204,209573
6Kr25pa3pTd4no3yA0EcW1,0.417,0.0644,4,-19.687,0,0.0359,0.971,0.000134,0.126,0.138,113.713,191960
7AHF3V7qRPhZV7gzJLZ3CL,0.593,0.103,10,-14.961,1,0.081,0.986,0.6,0.12,0.443,66.283,190933
1wl5b2lw3YagQtZiYZbQWP,0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,193840
4zxd4tiXPlWMqoJltbVTbE,0.47,0.144,10,-12.824,1,0.0365,0.912,0.000118,0.0965,0.243,84.787,284560
7yzM0pEseQUpb6BMViOPEA,0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,251600
6NF8MZ2trxckVBr82pyyPt,0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,313200
5FYgwqjjq9kPCMj8yArfTr,0.551,0.119,0,-15.468,0,0.0435,0.924,0.00264,0.119,0.243,70.129,358200
5PocwBP4qm33W4eQSZyVBZ,0.621,0.197,7,-14.483,1,0.0573,0.99,0.878,0.152,0.569,120.194,214000
3GOZbK2epuHzCt5YvvVFHO,0.336,0.0619,5,-20.494,0,0.0363,0.985,0.891,0.11,0.197,60.705,190400
6LPqphk2rbt2i63bR2o247,0.564,0.0822,8,-17.658,1,0.0453,0.962,0.583,0.11,0.483,127.422,169507
1xicvSO4CJ2ymqYgpk7DFh,0.553,0.546,9,-7.459,0,0.0341,0.439,0.000557,0.167,0.7,118.214,342067
3PJMsxg6rz9FOo6xNiASXz,0.356,0.0937,8,-16.64,0,0.0353,0.957,0.096,0.209,0.278,86.669,342373
4DVu7YgHVJaeN0C7HNpy2q,0.418,0.295,6,-14.667,1,0.0303,0.913,0.896,0.248,0.132,109.621,498147
18A1V1vsy5YgHFqb4galTw,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,330440
3zIuHdD8dkh1vPxQu334T7,0.503,0.286,8,-15.425,1,0.045,0.643,0.00112,0.156,0.569,136.098,643128
4Vkk3iD1VrENHJEACNddvt,0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.202,0.484,126.358,570720
1xUJ1mdLAysxNBtO9w3J2g,0.525,0.222,10,-11.065,0,0.0373,0.836,0.0799,0.051,0.645,156.364,195533
4vWMrM0AwlhRlkAdQtC2zn,0.634,0.327,0,-9.703,0,0.0551,0.709,0.0131,0.158,0.498,80.825,209400
5m3XMzewNg9EADweC7j7Nn,0.438,0.106,0,-14.939,1,0.0353,0.947,0.000103,0.147,0.0508,118.785,291173
1sce5VJvCOYYDAR9rp9KdG,0.575,0.187,0,-13.081,0,0.0512,0.927,0.877,0.166,0.342,107.469,525613
4R6rf3KbP45JST6Cr3Enry,0.615,0.145,7,-14.283,1,0.0422,0.748,0.0,0.0292,0.505,102.633,130253
6x8XKDM8Rnid4TyOUg9kj3,0.355,0.152,5,-14.864,0,0.0401,0.924,0.0771,0.126,0.145,65.215,320773
10kVwPSRjUYja0EtdqmXHe,0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,369387
6PKCEB5JzjCizpz9hUQcpX,0.564,0.097,5,-16.442,1,0.038,0.958,0.0588,0.119,0.393,132.653,346920
0kUYnVS6z9YhL22l9pDDcB,0.478,0.231,4,-18.064,0,0.0302,0.869,0.919,0.101,0.136,74.937,309200
5z161QQZMgQxSILnv3QoJk,0.578,0.351,11,-12.432,0,0.101,0.813,0.0,0.123,0.476,122.712,240867
5cAwEKmadsW4nCYe9QUvgU,0.292,0.012,10,-21.638,0,0.0393,0.905,0.164,0.0813,0.133,170.106,265049
0BFCbH1cxzeUSJBVwJGRLg,0.567,0.124,0,-16.446,1,0.0562,0.792,0.0,0.106,0.343,79.37,162867
4JWfPMjVEh4SusNs8V3gt5,0.635,0.0278,2,-21.504,0,0.0406,0.537,0.872,0.213,0.12,103.016,243333
38R2EViAkYOFG8ZkG3GLtW,0.671,0.352,0,-11.511,1,0.0556,0.532,0.000141,0.11,0.396,120.235,342891
2xm9ihELo6xwrRKrBbPql9,0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,182360
0CLbmkYmQIWiEwnsbOkLpd,0.37,0.586,5,-13.468,0,0.0581,0.485,1.96e-06,0.348,0.519,121.573,462867
5PXIzyJURVKyO1cwVDuGEK,0.608,0.387,11,-20.157,0,0.0411,0.86,0.662,0.187,0.809,91.489,149080
4FMI4Ln1LhyxGldkNXan5e,0.27,0.688,0,-16.305,1,0.0547,0.973,0.884,0.669,0.219,75.845,416840
1CRxANVlNyN2IYjarx96gU,0.618,0.0772,9,-21.306,0,0.0514,0.975,0.919,0.107,0.36,104.691,273800
7KsJkshpIjjeIwyKnkhQUc,0.147,0.215,3,-14.594,0,0.0346,0.965,0.000928,0.184,0.102,171.46,266800
1GZD0TZJHmdQaZsucHBmWT,0.517,0.273,10,-17.279,0,0.0627,0.866,0.774,0.979,0.321,63.423,354573
2gG3ivmsfylVXLyIJvLXyN,0.184,0.543,11,-13.583,0,0.0391,0.016,0.0,0.105,0.211,98.4,396067
0Otf1ZfYNIjhqFIuJk0fsy,0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,193867
3Gcpi1CwKoQtc8B3H2ZOIX,0.419,0.0284,0,-24.09,1,0.0357,0.987,0.586,0.105,0.121,71.502,216360
6YYu8qFzcY1ZyzzsJIQM12,0.465,0.35,3,-12.977,1,0.0403,0.41,0.279,0.135,0.62,93.336,688133
6qqK0oeBRapZn8f9hJJENw,0.531,0.366,5,-11.697,0,0.0496,0.911,0.88,0.0916,0.785,81.867,482440
5eFFsShr8vchESCk8HGxvn,0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,274333
0GUUhTWMylAx5pHDI42t1V,0.543,0.133,7,-16.846,0,0.1,0.805,0.00135,0.125,0.464,171.493,188960
4f0D7T8yswXUJ62AKLoMtS,0.616,0.434,5,-7.257,0,0.031,0.581,0.0,0.131,0.404,108.467,505453
3kYrQXSao9IXp3EzMZQt5J,0.497,0.153,5,-12.65,0,0.0407,0.978,0.809,0.138,0.276,100.222,405227
3NmLBig4t7RZWbLT3U2eBb,0.389,0.145,5,-22.965,1,0.0301,0.92,0.876,0.656,0.15,99.541,360307
6cRsRBzSaGwfnMMqNSjtFY,0.497,0.086,7,-13.579,1,0.0443,0.974,0.00106,0.124,0.171,129.332,228360
0sQ9ee2jJNTQgjy55Pse5H,0.546,0.305,3,-10.934,1,0.0494,0.789,0.352,0.125,0.664,164.902,198800
7CrNF9zL7tIQ2269DVxzST,0.588,0.4,7,-11.914,0,0.036,0.851,0.352,0.11,0.468,113.615,403640
7ysmJhXFQtiBQlk6EZ6sks,0.505,0.159,7,-11.235,0,0.0336,0.946,0.0127,0.212,0.196,59.385,295200
16nJl8NnriCJxraco5Zssm,0.457,0.548,5,-12.486,0,0.0551,0.111,0.00016,0.103,0.76,88.8,440840
13Nh6UPBy8WgoTc5l7iGR8,0.223,0.105,11,-18.898,0,0.0364,0.744,0.0,0.0889,0.178,170.469,161173
3Y0LpU5kqQ3vSZvwcGjl1M,0.583,0.376,6,-10.914,1,0.0433,0.725,0.251,0.0642,0.614,120.713,217373
6oWhUfePc5h9r5pfw7wvPN,0.704,0.277,0,-11.675,1,0.035,0.814,0.756,0.0845,0.322,90.38,597280
6eimz6jvlZaPwtflDWCTa0,0.398,0.527,4,-16.591,0,0.0297,0.713,0.934,0.119,0.353,118.504,301867
0IffIW3eyCx9aZ36IqOu5o,0.34,0.0837,3,-12.072,1,0.042,0.985,0.761,0.0945,0.119,138.689,414240
6rK27cC9hX0e1Chrnxo9Vn,0.519,0.0422,1,-10.778,1,0.0537,0.966,0.929,0.124,0.397,130.436,252947
4rrLFMxzVVwAJjmvHLPL8y,0.319,0.157,0,-19.728,0,0.0368,0.987,0.849,0.138,0.266,191.259,321027
6KBsivP3Of4z2x6uNMAyE3,0.479,0.318,0,-13.836,1,0.0395,0.278,0.0959,0.107,0.575,94.036,331800
1L7l5qJeQpqWDigBjxUcQw,0.527,0.143,7,-22.39,1,0.0365,0.857,0.00219,0.18,0.43,101.037,150467
7CnOzCWGrTINcDExG6u99y,0.58,0.48,7,-7.682,0,0.0339,0.837,0.00432,0.171,0.48,108.892,563613
47xU4Sm1RWZgRgugWPFxzz,0.589,0.386,5,-8.013,0,0.0441,0.75,0.0,0.15,0.518,142.371,127800
2BhU0Hl5OatWiCW93pE2b8,0.539,0.403,8,-9.168,1,0.0531,0.794,0.000613,0.278,0.699,165.301,342333
5z7deaTe21B7QVPhSDouL1,0.605,0.376,5,-14.978,1,0.0322,0.253,0.207,0.117,0.948,131.927,370867
2JITVZu8o6ls9k8SoMRy7w,0.53,0.454,7,-11.19,0,0.028,0.768,0.116,0.113,0.492,135.947,449773
34xixFi5y3I5FIOH1ZWisx,0.623,0.403,5,-11.121,0,0.0426,0.451,1.13e-05,0.448,0.631,93.911,396960
0T1EaGm6b9eM7xBf4F1hlc,0.467,0.459,0,-9.706,0,0.0305,0.719,0.00312,0.0944,0.178,124.379,477093
5F8rPLt2c52p0SK7kiH26b,0.203,0.0186,9,-24.277,0,0.0408,0.985,0.377,0.0728,0.0481,76.591,415000
3hY3MPL9hAITPgVfiVlL5K,0.581,0.163,0,-16.612,0,0.0547,0.926,0.861,0.116,0.448,88.101,347773
0cNc2tivyPqzgp13BSM7St,0.483,0.186,7,-21.828,0,0.042,0.943,0.877,0.115,0.51,150.705,321952
2oMaXY0yiWhAEWD7SutXh2,0.654,0.334,8,-12.662,1,0.0521,0.702,0.714,0.114,0.697,81.544,410667
4z1E9GltZHciLum0ybby9h,0.781,0.106,9,-17.396,0,0.0584,0.947,0.0835,0.12,0.313,113.528,407800
6RqomqKVORIwNJCKNxvc3F,0.203,0.306,10,-12.366,0,0.0344,0.952,0.000307,0.281,0.0625,76.905,181493
4qRJ7ZJyfzchEd2fjle7Bz,0.456,0.222,0,-16.879,1,0.0354,0.938,0.806,0.24,0.15,112.725,392000
1WygPWqmNs4s2fxtjmtI3O,0.438,0.0172,9,-23.66,1,0.0384,0.973,0.557,0.0815,0.136,100.989,354667
58ylMBq2yqYdHyevarkNWa,0.524,0.222,3,-8.967,1,0.0346,0.907,0.00124,0.0544,0.325,120.71,322000
6KawDsALZTY6FA8CE1NLZK,0.376,0.278,0,-8.597,0,0.0416,0.912,0.886,0.0728,0.199,62.055,429040
0Xfq6BeOHdzf16gk9y8a1P,0.26,0.203,7,-12.231,0,0.0353,0.99,0.944,0.134,0.064,173.503,343280
72PqmnVj86bfTnkFiQ9Mx9,0.517,0.0917,0,-18.395,1,0.0336,0.876,0.629,0.108,0.0836,95.068,267173
0Dt1B5dNfajRczQKZA87aL,0.373,0.302,1,-20.358,0,0.0376,0.818,0.835,0.171,0.35,86.925,435267
16KZuJfRKqMZQvmOibsVqX,0.636,0.181,5,-17.511,0,0.0456,0.864,0.00251,0.0706,0.697,84.203,282867
1dZHIbmuBDAwXfQOM4dyM3,0.473,0.67,8,-7.756,1,0.0353,0.446,3.15e-06,0.0957,0.808,152.484,625293
3341eBppSCetzo507uJU06,0.423,0.0418,10,-17.75,1,0.0323,0.953,0.0,0.125,0.137,105.901,178067
1M0bEJicvT2qmdJej9wjyk,0.493,0.295,1,-15.536,1,0.0489,0.537,0.241,0.241,0.486,99.579,417320
6TAW00MAPvS59yEoIgtOEI,0.492,0.205,9,-8.488,0,0.0577,0.983,0.893,0.122,0.109,128.315,310055
08lUeu1CxXvAoaKkemoEk8,0.371,0.0823,3,-20.45,1,0.0352,0.963,0.49,0.0838,0.0789,106.146,431267
6YRVj7ZJyFrr6tso0QV15e,0.224,0.122,2,-16.766,1,0.036,0.985,0.0206,0.111,0.0952,82.277,235760
2bOUrmH6OljKtXOLjvVEU8,0.589,0.184,0,-12.282,1,0.049,0.631,0.0,0.0819,0.343,98.365,139200
1tbzRQCZUoKYMCxzK0Jx5p,0.476,0.273,7,-17.457,0,0.0334,0.89,0.9,0.0978,0.164,117.779,392027
2GIqdPK9c8npWf07kU6bqH,0.405,0.0277,3,-21.897,1,0.033,0.97,0.535,0.114,0.279,51.059,222360
6MXrGG7nff0FXBQJa5UF9P,0.416,0.201,8,-11.461,1,0.0379,0.975,0.803,0.107,0.372,165.869,339333
2CBfYM9el9Sh15s9NCeYFP,0.484,0.635,0,-7.109,0,0.043,0.558,0.0,0.366,0.673,99.308,433107
7DUGRxCf9NFJffb5Eei8Ar,0.493,0.0421,2,-18.071,1,0.0347,0.913,0.173,0.0777,0.172,102.074,447560
2gt0kkTEph69p2ZWn177Tt,0.576,0.335,7,-12.706,1,0.0438,0.748,0.0714,0.131,0.455,77.415,309360
2cOSF20k8VkEoXllO0PsbG,0.492,0.583,8,-9.927,1,0.19,0.673,2.38e-06,0.201,0.798,73.64,178533
6OH7UCFY7SEJxxQkaYfAv8,0.651,0.143,5,-22.617,1,0.0531,0.752,0.421,0.138,0.601,78.792,519600
3bYBPyLGsa1unDrVaNzN4y,0.624,0.383,8,-10.561,1,0.0633,0.627,5.44e-06,0.0963,0.674,117.526,331267
3iFlfQ0CXc9URaAvai8VUe,0.573,0.247,5,-19.282,0,0.0627,0.713,5.64e-05,0.103,0.604,138.234,400447
0sRAziWSeUedBSKjapsy9F,0.555,0.0356,7,-20.862,0,0.0425,0.941,0.137,0.0816,0.194,111.337,297876
2FnTwpi1PdHLjgHv4XQEFn,0.386,0.075,5,-14.124,0,0.0348,0.985,0.904,0.0869,0.23,96.76,372787
43hj7RjOE5vXtgnqPidEv4,0.388,0.461,10,-11.718,0,0.0924,0.705,0.0,0.186,0.674,72.884,164840
0DUyHDBRaxFiXDf6Jhh4JD,0.604,0.498,2,-9.905,1,0.0778,0.695,0.000786,0.528,0.733,96.097,207480
4HL2XUimEYLv0KDxD3Xpqz,0.64,0.122,9,-22.617,1,0.0719,0.995,0.883,0.18,0.742,144.338,295067
7lApnj6eswDJvT8mqGrut6,0.571,0.349,0,-10.584,0,0.042,0.525,0.00273,0.14,0.62,118.673,291840
2TPRvPvUotVn4tGHAWWcog,0.516,0.101,10,-12.753,0,0.0513,0.966,3.89e-05,0.0906,0.31,137.832,245000
1f1ybry2mOfAgP3qBFMiKc,0.646,0.12,5,-13.447,0,0.0336,0.867,0.0,0.261,0.442,96.284,185667
5doczA8CcUYo0J9H7uvHgU,0.749,0.152,5,-16.745,0,0.0493,0.655,0.000254,0.086,0.292,101.779,232307
5PfcpDnzz8VdUoziFWnhrU,0.54,0.327,2,-8.933,0,0.0363,0.868,0.356,0.121,0.356,96.224,473387
3QuSHJUfvuOyeKMS32Wckj,0.509,0.224,0,-11.123,1,0.0327,0.736,0.301,0.327,0.17,112.355,403360
0KDn1UsD2ym34dCT4P9ebj,0.59,0.485,0,-5.262,0,0.197,0.81,0.0,0.281,0.695,148.851,147667
4N6JkrGD78eLooaTDmwo9s,0.418,0.227,4,-15.537,0,0.0379,0.912,0.822,0.0956,0.21,103.586,395560
4dUVpbIu8FW7R76gejw3cq,0.438,0.129,5,-15.984,1,0.0346,0.957,0.0459,0.0884,0.127,84.845,284680
4w7EnqiLksvE6rcuR8F8bn,0.653,0.368,10,-11.567,0,0.0439,0.875,0.00305,0.0972,0.249,117.161,524093
1JXxyiihPJrMLotLklU0Cb,0.357,0.144,10,-11.261,1,0.0313,0.957,0.288,0.235,0.138,77.983,374627
7Kwi4xmgY4qQwOhBe0zsbh,0.583,0.461,5,-9.58,0,0.0482,0.668,0.17,0.162,0.516,131.878,545347
0qxiaagtTvTeNvzxHHc441,0.46,0.633,5,-7.153,0,0.0404,0.613,0.0,0.274,0.515,106.331,503787
7hDq6sOZ5Rl1XnSSfoOBRK,0.438,0.182,2,-15.209,0,0.0338,0.983,0.841,0.119,0.0639,65.535,284187
2EW1mFJaikQh0vxOoB7uGp,0.611,0.291,2,-18.392,1,0.0647,0.765,0.000133,0.0571,0.534,83.443,283740
7yCEzOAfijmD88IA1DHgSo,0.393,0.0331,3,-17.548,0,0.0417,0.973,0.000965,0.11,0.159,85.773,180200
4F0sSQCicLl5tme407ubvS,0.5,0.208,6,-14.235,1,0.0743,0.769,0.496,0.372,0.461,180.852,282667
7Codqj9B5oMniYPUhfv26I,0.422,0.148,10,-15.38,1,0.0429,0.985,0.964,0.116,0.0857,125.334,202773
6tL1ZlPRSihc6gyWhVfA8X,0.529,0.0582,8,-19.131,1,0.0617,0.883,0.125,0.116,0.357,93.486,271893
71KwWlZvuikRRORNH3xvCq,0.664,0.422,5,-11.738,1,0.0552,0.388,0.000107,0.0626,0.533,89.263,327773
57B6gMEI1E4E3kKLKvfX3U,0.571,0.293,0,-11.914,0,0.0385,0.828,0.179,0.112,0.23,82.745,480000
1czzmAtPTw287TyMQEfCfg,0.412,0.195,8,-10.288,1,0.0331,0.9,0.709,0.106,0.0778,133.918,372493
2qswPLZD9CbUoSidGNyxwm,0.477,0.237,4,-17.115,0,0.0321,0.947,0.901,0.0974,0.178,126.222,280481
1ewQUavRnFAEwPqqwKQ0nF,0.5,0.251,0,-12.981,0,0.0474,0.885,0.00165,0.248,0.697,174.935,186067
6linlPbVWEecMEMfNcul1e,0.456,0.205,11,-19.74,0,0.0452,0.952,0.889,0.101,0.31,111.5,377707
3TSdkwPeUfvgLwNTF8gfC0,0.607,0.311,5,-16.927,0,0.0354,0.535,0.881,0.0937,0.312,135.712,370385
3AJSnSiVDz37q85LP2Rop0,0.394,0.441,8,-14.237,1,0.0371,0.692,0.0375,0.105,0.629,90.058,378960
